gene,score
EXOC4_RNA,0.06357625871896744
NCOA1_RNA,0.06343435496091843
CEP68_RNA,0.0633116364479065
TMC8_RNA,0.06331078708171844
WDR25_RNA,0.06323324888944626
KPTN_RNA,0.06313590705394745
RGL3_RNA,0.06311475485563278
LST1_RNA,0.06308794766664505
VPS13D_RNA,0.0630531832575798
BLNK_RNA,0.06304682791233063
ANK2_RNA,0.06301086395978928
ZBED3_RNA,0.06300929933786392
TTLL5_RNA,0.0630078837275505
ZNF691_RNA,0.06287701427936554
TTYH2_RNA,0.06283430755138397
ADORA3_RNA,0.06279047578573227
POMT2_RNA,0.06263139098882675
EBI3_RNA,0.062472570687532425
FAM161B_RNA,0.06236138939857483
CHD6_RNA,0.06234925985336304
ATP6V1C1_RNA,0.06231794133782387
KLC1_RNA,0.06209778040647507
NLRP3_RNA,0.062010060995817184
MAP4K3_RNA,0.06189226731657982
MEGF8_RNA,0.06176375970244408
NOD1_RNA,0.06174735352396965
SIPA1_RNA,0.06172080338001251
ABHD6_RNA,0.061714231967926025
HIBADH_RNA,0.0616057813167572
MAPKAPK2_RNA,0.06150587648153305
ADAMTS10_RNA,0.061493344604969025
TNFAIP8L2_RNA,0.0614534392952919
RFX4_RNA,0.06144658103585243
MICALL2_RNA,0.06137489154934883
DDX24_RNA,0.06129990145564079
RABGAP1_RNA,0.061271946877241135
AHCY_RNA,0.06122017279267311
LMAN2L_RNA,0.061150457710027695
TNFSF12_RNA,0.06099632754921913
TMEM164_RNA,0.060979150235652924
LRIG1_RNA,0.060950785875320435
KIF7_RNA,0.06081882864236832
CHD8_RNA,0.060787562280893326
MTHFD1_RNA,0.060774125158786774
TEAD2_RNA,0.06075403839349747
SELPLG_RNA,0.06073960289359093
DIS3L_RNA,0.060654278844594955
INPP5D_RNA,0.060639746487140656
LDB1_RNA,0.060627084225416183
URGCP_RNA,0.06055109575390816
TINF2_RNA,0.060515131801366806
TUBGCP4_RNA,0.06049514561891556
ZC3HC1_RNA,0.06047910451889038
CNNM4_RNA,0.06041623651981354
PPP1R3E_RNA,0.06040937453508377
SARNP_RNA,0.06038322299718857
CNTNAP1_RNA,0.06038271263241768
TBXAS1_RNA,0.06033012643456459
SH3RF1_RNA,0.06023837998509407
BTBD1_RNA,0.060155898332595825
BAHD1_RNA,0.06006608530879021
PPM1L_RNA,0.060046371072530746
ZNF609_RNA,0.060039982199668884
IFI27L2_RNA,0.06003386899828911
M6PR_RNA,0.05989185720682144
SASH3_RNA,0.059839051216840744
GABARAPL1_RNA,0.05968885496258736
LILRB4_RNA,0.05966883897781372
EDNRB_RNA,0.05958050861954689
SCAMP2_RNA,0.05940224230289459
VAPB_RNA,0.059375401586294174
PINK1_RNA,0.05934955179691315
EEF1B2_RNA,0.05931296572089195
DHX35_RNA,0.05930986627936363
FGF17_RNA,0.05922989547252655
PROX2_RNA,0.05919488146901131
GLYCTK_RNA,0.05917804315686226
CDC42BPB_RNA,0.05910492688417435
PRKD3_RNA,0.05909973010420799
SMAD3_RNA,0.05906021595001221
CDC42EP4_RNA,0.05904216691851616
AASS_RNA,0.05902963876724243
VAV2_RNA,0.05899026617407799
CALM1_RNA,0.05888622999191284
PSEN1_RNA,0.058846671134233475
SCN1B_RNA,0.05880602076649666
SETD3_RNA,0.05874454230070114
SDSL_RNA,0.058580540120601654
RGS10_RNA,0.058580245822668076
UBL7_RNA,0.05854837968945503
